epoch,reward,entropy
0,18.5,0.6825830936431885
1,17.25,0.6847187876701355
2,18.75,0.6841596364974976
3,17.5,0.6849194169044495
4,15.25,0.6883403658866882
5,19.375,0.6869907379150391
6,25.75,0.6879218220710754
7,20.875,0.6871017813682556
8,25.125,0.6890921592712402
9,18.25,0.6885696053504944
10,19.5,0.6905496120452881
11,24.125,0.6876620054244995
12,21.25,0.688248872756958
13,23.0,0.6877968311309814
14,19.75,0.6906252503395081
15,21.25,0.6885578632354736
16,24.5,0.6872131824493408
17,24.25,0.6872962117195129
18,23.375,0.6872894167900085
19,21.75,0.6895895600318909
20,30.5,0.6892228126525879
21,27.125,0.6878377795219421
22,25.375,0.685519814491272
23,28.125,0.687775731086731
24,29.25,0.6858311891555786
25,41.0,0.6865782141685486
26,31.75,0.6865670680999756
27,25.75,0.6861796975135803
28,24.625,0.6846011281013489
29,25.375,0.6817416548728943
30,43.0,0.6844655275344849
31,20.125,0.6786864995956421
32,21.125,0.6766597628593445
33,19.375,0.6741739511489868
34,39.375,0.6794317364692688
35,28.875,0.6806740164756775
36,23.625,0.6745476126670837
37,30.625,0.6791312098503113
38,31.25,0.6778358817100525
39,32.375,0.6757395267486572
40,35.625,0.6750664710998535
41,37.125,0.6723124980926514
42,30.875,0.6745874285697937
43,31.125,0.676349937915802
44,32.875,0.6749705672264099
45,42.875,0.6769039034843445
46,51.125,0.6767886877059937
47,31.75,0.6732907295227051
48,26.625,0.6642334461212158
49,26.625,0.6642213463783264
50,49.625,0.6705149412155151
51,26.25,0.6604098081588745
52,35.5,0.6686018109321594
53,37.5,0.6716493964195251
54,36.75,0.6645388007164001
55,32.125,0.6678290367126465
56,41.75,0.6611151099205017
57,42.875,0.6608870029449463
58,46.125,0.6656885147094727
59,48.375,0.6592248678207397
60,34.375,0.6553972363471985
61,49.375,0.6546497941017151
62,37.75,0.6631094217300415
63,39.375,0.6605513691902161
64,30.625,0.6536226868629456
65,25.625,0.6492416262626648
66,47.5,0.6500164270401001
67,41.875,0.6571065783500671
68,42.625,0.6535389423370361
69,40.0,0.6489166021347046
70,33.875,0.6457276344299316
71,40.375,0.6567353010177612
72,49.875,0.6577781438827515
73,38.125,0.6469003558158875
74,46.0,0.6549647450447083
75,44.25,0.6576473116874695
76,43.25,0.6520766019821167
77,43.625,0.6454640030860901
78,44.875,0.6424562931060791
79,34.125,0.6370489001274109
80,32.875,0.6468145251274109
81,36.875,0.6459409594535828
82,41.375,0.6484576463699341
83,60.125,0.6513745188713074
84,30.75,0.6368587613105774
85,49.75,0.6451699137687683
86,44.375,0.643165111541748
87,46.0,0.6468324065208435
88,34.0,0.6376423835754395
89,65.375,0.6459202170372009
90,54.0,0.6519455909729004
91,50.875,0.6417044401168823
92,63.5,0.6484062671661377
93,51.0,0.6411464810371399
94,49.875,0.6433873176574707
95,49.75,0.6485651731491089
96,60.0,0.6424688696861267
97,54.875,0.6398144364356995
98,43.625,0.6344972252845764
99,59.25,0.6426197290420532
100,52.75,0.6396416425704956
101,42.25,0.6324722766876221
102,50.0,0.6405181884765625
103,58.375,0.6425684690475464
104,65.25,0.6439423561096191
105,42.0,0.6319293975830078
106,72.875,0.6391714811325073
107,55.25,0.6380166411399841
108,51.125,0.6198443174362183
109,55.125,0.638221263885498
110,52.75,0.6291628479957581
111,74.75,0.637694776058197
112,45.125,0.6216782927513123
113,31.125,0.6137208938598633
114,50.875,0.6260067820549011
115,48.125,0.636433482170105
116,31.875,0.6248323917388916
117,46.75,0.6303005218505859
118,63.625,0.634270191192627
119,58.125,0.6308091878890991
120,57.625,0.6261996030807495
121,77.375,0.6268731355667114
122,51.25,0.635640561580658
123,66.125,0.6352430582046509
124,49.875,0.6240620017051697
125,73.25,0.6304067373275757
126,69.125,0.6350961923599243
127,73.5,0.6311261057853699
128,60.875,0.627848207950592
129,74.0,0.620638906955719
130,52.0,0.6145531535148621
131,72.625,0.6280034184455872
132,78.25,0.6244689226150513
133,49.0,0.6079835891723633
134,60.375,0.6250777244567871
135,77.5,0.62956702709198
136,78.5,0.6262803673744202
137,98.625,0.6232528686523438
138,63.625,0.6253144145011902
139,84.125,0.6213129758834839
140,45.375,0.5999637842178345
141,88.125,0.6137670278549194
142,66.0,0.6212206482887268
143,89.875,0.6227388978004456
144,81.75,0.6262703537940979
145,94.625,0.6211631894111633
146,82.625,0.6257659196853638
147,95.0,0.6132890582084656
148,67.5,0.6107563972473145
149,72.5,0.6203232407569885
150,74.625,0.6089531779289246
151,83.0,0.6158984899520874
152,66.625,0.6148729920387268
153,66.5,0.6132586598396301
