epoch,reward,entropy
0,18.5,0.6825830936431885
1,17.25,0.6829954385757446
2,17.125,0.6841378808021545
3,30.375,0.6827835440635681
4,19.0,0.6824756264686584
5,25.5,0.682570219039917
6,25.25,0.6823886632919312
7,26.0,0.6839080452919006
8,19.375,0.6817488074302673
9,24.25,0.6842012405395508
10,21.0,0.6819137334823608
11,27.0,0.6843882203102112
12,23.125,0.6819555163383484
13,19.125,0.6875895857810974
14,27.875,0.6839267611503601
15,26.875,0.6828541159629822
16,26.75,0.6839399933815002
17,19.125,0.6838052868843079
18,21.25,0.6846368908882141
19,25.625,0.6890135407447815
20,38.25,0.6844238042831421
21,19.125,0.6828015446662903
22,21.0,0.6829847693443298
23,34.125,0.6840656995773315
24,34.375,0.6851866841316223
25,19.75,0.6842804551124573
26,32.375,0.6852824687957764
27,35.125,0.6801249384880066
28,34.25,0.6823230981826782
29,33.5,0.6834129095077515
30,18.875,0.6759865880012512
31,25.625,0.6811404228210449
32,26.375,0.6817758679389954
33,23.625,0.6798742413520813
34,33.875,0.6810649633407593
35,26.5,0.6776230335235596
36,23.125,0.6756765246391296
37,36.0,0.6821521520614624
38,32.875,0.6772677302360535
39,38.75,0.6809804439544678
40,21.875,0.6707256436347961
41,32.625,0.6802811026573181
42,28.875,0.6762512922286987
43,43.0,0.6782307028770447
44,39.625,0.6770544052124023
45,35.75,0.6755557656288147
46,27.25,0.6768453121185303
47,34.125,0.6772719621658325
48,39.5,0.6733766794204712
49,39.125,0.6763495802879333
50,31.125,0.6672950387001038
51,30.75,0.6743538975715637
52,29.75,0.6748738884925842
53,25.875,0.6727054715156555
54,26.5,0.6729300022125244
55,47.75,0.6740607619285583
56,30.75,0.669655978679657
57,32.625,0.6766992807388306
58,24.875,0.6676576137542725
59,26.875,0.6686878800392151
60,20.25,0.6562554240226746
61,34.75,0.6663094758987427
62,34.5,0.6696591973304749
63,34.625,0.6683573126792908
64,34.375,0.6702078580856323
65,35.125,0.6664025187492371
66,45.875,0.6655576825141907
67,29.625,0.6663857102394104
68,25.25,0.6608624458312988
69,45.75,0.6590994000434875
70,37.125,0.6645122170448303
71,38.625,0.6653274297714233
72,38.5,0.6603175401687622
73,43.25,0.6609963774681091
74,33.125,0.6604242324829102
75,32.25,0.661763072013855
76,35.75,0.6613863706588745
77,34.125,0.6503287553787231
78,34.75,0.6577839851379395
79,51.375,0.6574907302856445
80,42.875,0.6533196568489075
81,37.625,0.6572514772415161
82,46.0,0.6470569372177124
83,51.0,0.6556912660598755
84,31.375,0.645906388759613
85,44.25,0.6601225733757019
86,35.25,0.6584478616714478
87,32.625,0.652824342250824
88,26.25,0.6439716219902039
89,40.625,0.649518609046936
90,41.5,0.6473220586776733
91,54.375,0.6434552669525146
92,30.25,0.6394619345664978
93,30.125,0.6374251246452332
94,37.0,0.6485400795936584
95,51.375,0.653806209564209
96,39.75,0.6479356288909912
97,46.375,0.648149847984314
98,37.375,0.6366039514541626
99,38.0,0.6407631635665894
100,38.375,0.6421456336975098
101,48.75,0.6455302834510803
102,59.625,0.6504820585250854
103,53.0,0.6496224403381348
104,72.125,0.6421031951904297
105,46.625,0.6381935477256775
106,44.25,0.6387657523155212
107,48.25,0.6378746032714844
108,53.75,0.6371243000030518
109,32.75,0.63558429479599
110,52.5,0.6469113230705261
111,55.25,0.6346992254257202
112,42.875,0.6391320824623108
113,46.875,0.6401846408843994
114,45.125,0.6367650628089905
115,60.875,0.635147750377655
116,54.125,0.6439244747161865
117,40.25,0.642050564289093
118,47.5,0.6428148150444031
119,47.375,0.6412436366081238
120,52.375,0.6276402473449707
121,52.375,0.6293015480041504
122,55.375,0.6350345611572266
123,33.375,0.6286347508430481
124,63.125,0.6366801261901855
125,53.875,0.6380249857902527
126,49.125,0.6357725262641907
127,29.625,0.6169924139976501
128,45.25,0.6410478949546814
129,64.5,0.6389652490615845
130,52.125,0.633742094039917
131,56.125,0.6381138563156128
132,66.625,0.6388139128684998
133,61.5,0.634975254535675
134,65.25,0.6381943225860596
135,81.625,0.6322387456893921
136,50.875,0.6343815922737122
137,63.5,0.6333069205284119
138,41.0,0.6150089502334595
139,52.875,0.6234145164489746
140,48.0,0.633878767490387
141,70.75,0.6271727681159973
142,44.75,0.6214269995689392
143,50.25,0.6208235025405884
144,60.75,0.6257305145263672
145,68.75,0.6362022161483765
146,65.0,0.6238506436347961
147,55.0,0.6218411326408386
148,53.375,0.6264046430587769
149,62.875,0.6288560032844543
150,45.875,0.6257012486457825
151,69.25,0.6281623244285583
152,72.25,0.6291117072105408
153,57.0,0.6259292960166931
154,45.75,0.6158759593963623
155,51.375,0.62175452709198
156,69.75,0.6275314092636108
157,52.625,0.6270513534545898
158,76.875,0.6292498707771301
159,47.375,0.6309709548950195
160,67.625,0.6256210803985596
161,41.875,0.6111487746238708
162,61.125,0.6281858086585999
163,107.25,0.6300702691078186
164,65.625,0.6182447671890259
165,51.375,0.6214810013771057
166,67.375,0.6238353848457336
167,54.375,0.6125532984733582
168,77.375,0.6191381812095642
169,70.5,0.618656575679779
170,95.125,0.6259339451789856
171,83.75,0.6282801032066345
172,91.5,0.6250090599060059
173,62.375,0.611088216304779
174,49.125,0.6073928475379944
175,62.25,0.609691321849823
176,91.5,0.6211280226707458
177,93.625,0.6221709847450256
178,79.5,0.6206048130989075
179,84.125,0.6177686452865601
180,68.375,0.62015300989151
181,85.125,0.6214528679847717
182,70.625,0.6093343496322632
183,74.125,0.6192455291748047
184,79.375,0.6108736991882324
