epoch,reward,entropy
0,18.5,0.6825830936431885
1,17.25,0.6827703714370728
2,21.875,0.6844049096107483
3,18.75,0.6815215349197388
4,16.125,0.686517596244812
5,24.0,0.680517852306366
6,26.625,0.6830182075500488
7,21.375,0.6830066442489624
8,31.125,0.6820880174636841
9,28.375,0.6848883032798767
10,26.125,0.6835249662399292
11,21.0,0.6851416826248169
12,18.75,0.6787523627281189
13,22.875,0.687055230140686
14,28.0,0.6839441657066345
15,25.75,0.6822922229766846
16,26.25,0.6846986413002014
17,19.375,0.6840196251869202
18,23.25,0.6812820434570312
19,27.0,0.6868395209312439
20,28.125,0.6844667792320251
21,19.375,0.6869884133338928
22,32.375,0.685640275478363
23,24.375,0.6818774342536926
24,29.25,0.6832800507545471
25,28.875,0.6855275630950928
26,40.25,0.6846832036972046
27,23.375,0.6829730272293091
28,25.125,0.6806545257568359
29,35.0,0.6830651760101318
30,22.375,0.6797990798950195
31,24.375,0.6767577528953552
32,30.0,0.6763455271720886
33,22.625,0.6766576170921326
34,20.625,0.6804798245429993
35,25.5,0.677021861076355
36,22.75,0.6784201860427856
37,24.625,0.673997700214386
38,46.875,0.6812783479690552
39,31.5,0.6766631603240967
40,32.25,0.6749767661094666
41,25.375,0.6716761589050293
42,18.0,0.6656071543693542
43,39.0,0.6773393750190735
44,27.625,0.6733170747756958
45,46.5,0.6772421002388
46,45.625,0.6737196445465088
47,27.0,0.6707811951637268
48,35.25,0.6727321743965149
49,26.375,0.6632894277572632
50,35.375,0.6731799244880676
51,34.125,0.6647145748138428
52,27.25,0.6669379472732544
53,29.875,0.6676284670829773
54,37.0,0.6681514978408813
55,33.875,0.6670893430709839
56,42.875,0.6651473641395569
57,24.375,0.6477980613708496
58,43.875,0.6585041880607605
59,42.0,0.6547398567199707
60,31.625,0.646331250667572
61,28.25,0.6478242874145508
62,29.875,0.6558294296264648
63,36.0,0.6519050002098083
64,35.75,0.6574081182479858
65,57.5,0.6541617512702942
66,42.375,0.6544545292854309
67,27.625,0.6431479454040527
68,33.5,0.64933842420578
69,37.75,0.6534886956214905
70,46.5,0.6533185243606567
71,37.0,0.6394627690315247
72,38.625,0.6438801884651184
73,38.875,0.6497378349304199
74,43.125,0.6449875235557556
75,45.25,0.6407308578491211
76,50.0,0.6526955962181091
77,67.375,0.6421085000038147
78,45.25,0.6399201154708862
79,37.25,0.6281311511993408
80,48.5,0.62306147813797
81,52.875,0.6338717341423035
82,63.5,0.6455668210983276
83,36.0,0.6371232271194458
84,36.25,0.6393749117851257
85,45.125,0.6412255764007568
86,57.5,0.636163592338562
87,39.625,0.6374993324279785
88,36.875,0.6199142932891846
89,57.5,0.6313521862030029
90,57.75,0.6325496435165405
91,53.875,0.6323429346084595
92,58.5,0.635689377784729
93,54.25,0.6308985948562622
94,37.0,0.6234374046325684
95,75.5,0.6330269575119019
96,52.125,0.6306415796279907
97,63.5,0.635665774345398
98,43.875,0.6215866804122925
99,50.25,0.6240686178207397
100,57.875,0.6249793171882629
101,41.875,0.6134723424911499
102,36.125,0.6045171022415161
103,76.625,0.6251549124717712
104,63.375,0.6211710572242737
105,70.5,0.6259639263153076
106,60.75,0.6204394698143005
107,62.375,0.6267760992050171
108,54.25,0.6076732873916626
109,56.5,0.619476854801178
110,48.625,0.6183823943138123
111,58.75,0.6206548810005188
112,54.0,0.6088071465492249
113,58.125,0.6052050590515137
114,57.125,0.6160198450088501
115,53.625,0.6118469834327698
116,56.125,0.6149874329566956
117,54.875,0.6136557459831238
118,44.5,0.6051741242408752
119,75.625,0.62345951795578
120,72.375,0.6175092458724976
121,85.25,0.6263606548309326
122,53.375,0.611884593963623
123,73.25,0.6153645515441895
124,62.375,0.6197885274887085
125,67.25,0.6052810549736023
126,83.125,0.6203604340553284
127,71.0,0.6160606145858765
128,50.875,0.6055994629859924
129,83.625,0.6148421764373779
130,64.25,0.6071687936782837
131,63.25,0.5978412628173828
132,92.375,0.610261857509613
133,81.0,0.6119834780693054
134,61.5,0.6018438339233398
135,83.75,0.6142013669013977
136,75.375,0.6092973351478577
137,54.5,0.6041210293769836
138,93.625,0.6123182773590088
139,67.0,0.6025954484939575
140,64.375,0.5998790860176086
141,91.625,0.6018869280815125
142,69.0,0.6064808964729309
143,58.5,0.6030266284942627
144,87.25,0.6140324473381042
145,86.5,0.605708658695221
146,71.125,0.6147264838218689
147,84.5,0.6049500703811646
148,83.0,0.5996801257133484
149,80.875,0.5948934555053711
150,69.25,0.5882891416549683
151,72.375,0.5977705121040344
152,85.875,0.6017559766769409
153,98.5,0.6067948937416077
154,85.0,0.5966403484344482
155,94.875,0.6090515851974487
156,90.0,0.5964304208755493
157,75.625,0.5860567092895508
158,99.25,0.5971146821975708
159,99.75,0.6096231937408447
160,103.375,0.608656644821167
161,118.875,0.5966567993164062
162,114.625,0.6015911102294922
163,128.5,0.6035590767860413
164,101.375,0.5971073508262634
165,78.0,0.5925354957580566
166,100.875,0.5995534062385559
167,117.5,0.5984416604042053
168,116.125,0.5982609391212463
169,108.625,0.5964956879615784
170,108.75,0.5955624580383301
171,135.75,0.5958725810050964
172,128.25,0.6023142337799072
173,136.875,0.604375958442688
174,152.0,0.6001533269882202
175,119.625,0.5945843458175659
176,129.375,0.598602294921875
177,150.125,0.5966783761978149
178,126.125,0.5961183309555054
179,176.625,0.6014281511306763
180,149.125,0.5953658819198608
181,134.375,0.5873646140098572
182,165.5,0.5935451984405518
183,125.375,0.5942544937133789
184,178.125,0.5893265008926392
185,132.375,0.5919435024261475
186,173.5,0.5941535830497742
187,162.875,0.5926779508590698
188,132.125,0.583146870136261
189,112.875,0.5826444625854492
190,179.0,0.5850231051445007
191,192.875,0.5864574313163757
192,189.25,0.5927620530128479
