epoch,reward,entropy
0,17.5,0.6849853992462158
1,28.5,0.6823984384536743
2,19.125,0.6809184551239014
3,20.5,0.6819061636924744
4,23.25,0.6811649799346924
5,26.875,0.6818251609802246
6,26.0,0.678328812122345
7,23.625,0.6840658783912659
8,18.875,0.6814072132110596
9,28.625,0.6809726357460022
10,18.125,0.680084764957428
11,17.125,0.687290370464325
12,24.125,0.6863075494766235
13,25.375,0.6812775135040283
14,15.375,0.689469039440155
15,23.5,0.687058687210083
16,20.625,0.6817975640296936
17,18.5,0.6814355254173279
18,18.375,0.6853123903274536
19,20.75,0.6835280060768127
20,31.125,0.6787975430488586
21,25.875,0.6814093589782715
22,32.5,0.6775811910629272
23,24.75,0.6771429777145386
24,32.5,0.6850282549858093
25,21.5,0.6780789494514465
26,29.5,0.6814072132110596
27,35.5,0.6795293688774109
28,24.125,0.6802249550819397
29,27.0,0.6764221787452698
30,29.625,0.6773700714111328
31,30.0,0.677033007144928
32,32.875,0.6754037737846375
33,35.875,0.682152271270752
34,27.25,0.6775752902030945
35,39.0,0.671667754650116
36,28.375,0.681336522102356
37,23.125,0.6766566634178162
38,24.125,0.6804141402244568
39,34.875,0.6767728924751282
40,31.75,0.6655681729316711
41,34.375,0.6744017004966736
42,24.625,0.6771671175956726
43,49.25,0.6747671961784363
44,38.75,0.6753868460655212
45,39.625,0.676728367805481
46,35.5,0.6715128421783447
47,40.25,0.6723409295082092
48,40.375,0.6731691360473633
49,26.125,0.666025698184967
50,33.25,0.6719886660575867
51,33.25,0.6689826846122742
52,42.125,0.6673690676689148
53,33.125,0.6593150496482849
54,28.625,0.6534298658370972
55,36.75,0.6671009659767151
56,36.125,0.6646580696105957
57,40.0,0.666109025478363
58,35.875,0.6645461916923523
59,24.75,0.6508015394210815
60,36.625,0.6667009592056274
61,29.625,0.6669983863830566
62,44.125,0.6690015196800232
63,52.75,0.6679229736328125
64,44.875,0.6612244844436646
65,44.0,0.6640104055404663
66,39.25,0.6591784358024597
67,31.5,0.6605039834976196
68,49.625,0.6595222353935242
69,28.125,0.6468273997306824
70,30.875,0.6485840082168579
71,37.375,0.6485522985458374
72,38.5,0.6580016016960144
73,47.125,0.6584526896476746
74,33.5,0.6368705034255981
75,48.125,0.6527560949325562
76,35.125,0.6513205766677856
77,31.375,0.647911012172699
78,40.625,0.6504457592964172
79,37.75,0.6501837968826294
80,55.625,0.6545044779777527
81,30.25,0.6307977437973022
82,44.25,0.6396019458770752
83,40.625,0.6545886993408203
84,31.5,0.6434047818183899
85,54.125,0.6515874266624451
86,33.125,0.6374852657318115
87,42.5,0.6516871452331543
88,41.75,0.6487725973129272
89,37.25,0.6406442523002625
90,49.625,0.6442922353744507
91,55.875,0.6481703519821167
92,52.375,0.6351876854896545
93,42.5,0.6480733156204224
94,37.125,0.6415695548057556
95,41.5,0.6429738402366638
96,42.375,0.6421351432800293
97,48.125,0.6324977874755859
98,48.75,0.6386027932167053
99,53.75,0.6394473910331726
100,47.75,0.6394609212875366
101,52.875,0.6304895281791687
102,62.375,0.6437281966209412
103,44.75,0.638096034526825
104,32.125,0.6124717593193054
105,53.0,0.6440299153327942
106,42.75,0.622307300567627
107,48.625,0.6210746765136719
108,43.25,0.622409462928772
109,56.75,0.6346383094787598
110,53.625,0.6360672116279602
111,55.75,0.6302850842475891
112,54.0,0.6303685307502747
113,48.25,0.6296411752700806
114,66.875,0.6264893412590027
115,64.25,0.6339387893676758
116,38.125,0.618152379989624
117,39.0,0.6195964217185974
118,33.375,0.6123207807540894
119,53.875,0.6218453049659729
120,47.0,0.6263630390167236
121,58.75,0.6214407682418823
122,58.5,0.6292567253112793
123,51.625,0.6224392056465149
124,42.75,0.6183426380157471
125,59.25,0.6295461654663086
126,62.875,0.6087117195129395
127,64.875,0.6241042613983154
128,59.125,0.6245726346969604
129,57.375,0.6138818264007568
130,65.75,0.6174577474594116
131,80.0,0.6143068075180054
132,62.5,0.6221826076507568
133,59.0,0.6129185557365417
134,62.375,0.6212673187255859
135,58.5,0.6078211665153503
136,61.5,0.6174917817115784
137,52.75,0.620618999004364
138,53.875,0.6204169392585754
139,53.25,0.5971313714981079
140,70.5,0.6122429966926575
141,67.25,0.6202506422996521
142,81.375,0.6031175851821899
143,49.5,0.6052946448326111
144,53.25,0.6079840064048767
145,96.625,0.6188217997550964
146,54.25,0.5978652238845825
147,86.875,0.6190639138221741
148,83.875,0.6106908321380615
149,63.875,0.6149921417236328
150,78.125,0.6109122633934021
151,77.0,0.6152036786079407
152,69.5,0.6131719946861267
153,91.375,0.607783317565918
154,79.5,0.6107755899429321
155,40.125,0.6034672856330872
156,70.375,0.6213600635528564
157,109.75,0.614585816860199
158,59.125,0.608391284942627
159,119.5,0.6227990984916687
160,107.125,0.6139425039291382
161,96.0,0.606576144695282
162,71.25,0.6153218150138855
163,83.0,0.6075952649116516
164,79.25,0.6064017415046692
165,81.5,0.6149190664291382
166,86.25,0.6020677089691162
167,89.625,0.611111581325531
168,88.5,0.6049513220787048
169,99.75,0.604637861251831
170,84.25,0.6045345664024353
171,149.25,0.6135972738265991
172,89.5,0.6012970209121704
173,115.875,0.6114534735679626
174,97.375,0.6036233305931091
175,97.5,0.5926879048347473
176,109.375,0.6065355539321899
177,73.375,0.5927396416664124
178,103.0,0.5964219570159912
179,92.5,0.5957207679748535
180,126.25,0.5934999585151672
181,103.25,0.6072438955307007
182,81.75,0.5889758467674255
183,158.125,0.6068547368049622
184,179.75,0.6085513830184937
185,131.125,0.5926946401596069
186,111.0,0.5972129106521606
187,137.375,0.5997433066368103
188,129.875,0.5962230563163757
189,131.875,0.5955260992050171
190,178.875,0.594490110874176
191,139.0,0.5979176163673401
192,141.125,0.5982792973518372
193,177.5,0.5979587435722351
194,100.875,0.5946962833404541
195,138.25,0.6001796722412109
196,112.375,0.5903623104095459
197,100.875,0.5839707851409912
198,156.375,0.5944191217422485
199,128.875,0.5927864909172058
200,130.625,0.5944884419441223
201,153.875,0.594001829624176
202,154.125,0.5973227024078369
203,140.125,0.5938511490821838
204,131.0,0.5805497765541077
205,213.75,0.588923990726471
206,125.75,0.5965067744255066
207,161.0,0.5822224020957947
208,152.5,0.5825667381286621
209,147.5,0.58228999376297
