epoch,reward,entropy
0,18.5,0.6825830936431885
1,17.25,0.6829960346221924
2,21.875,0.6846031546592712
3,18.75,0.6813961863517761
4,16.125,0.6860713362693787
5,24.0,0.6798005104064941
6,17.0,0.684583306312561
7,21.375,0.6838395595550537
8,21.875,0.6834160685539246
9,22.75,0.6808609962463379
10,17.625,0.6871880888938904
11,21.0,0.6783162951469421
12,18.625,0.6796854734420776
13,16.625,0.681846559047699
14,24.875,0.6828126907348633
15,23.625,0.6852050423622131
16,22.375,0.6788802146911621
17,28.25,0.684327244758606
18,27.0,0.6838065385818481
19,26.75,0.6850975155830383
20,21.0,0.6844232678413391
21,36.375,0.6842185258865356
22,26.25,0.6819482445716858
23,27.125,0.682712197303772
24,20.75,0.6812968254089355
25,32.125,0.6836878061294556
26,34.125,0.6828055381774902
27,27.0,0.681800127029419
28,33.0,0.6839689612388611
29,24.0,0.6792652010917664
30,28.75,0.6819517612457275
31,25.625,0.6805939674377441
32,20.125,0.673585832118988
33,33.125,0.680503785610199
34,26.0,0.6778392195701599
35,21.5,0.6846171617507935
36,19.75,0.6766299605369568
37,18.875,0.6786314845085144
38,32.375,0.6786473393440247
39,30.375,0.6815244555473328
40,28.125,0.6773055195808411
41,28.75,0.676094114780426
42,27.375,0.6797232031822205
43,38.625,0.673798143863678
44,32.5,0.6806106567382812
45,24.875,0.676662266254425
46,49.125,0.6798928380012512
47,36.0,0.6728296875953674
48,35.125,0.676921546459198
49,29.5,0.6740658283233643
50,28.25,0.6715760827064514
51,41.875,0.6758217215538025
52,31.0,0.6732524633407593
53,43.875,0.6725543141365051
54,41.375,0.6734192967414856
55,26.875,0.6691655516624451
56,33.875,0.6705837845802307
57,26.0,0.6711866855621338
58,44.375,0.6665682196617126
59,41.125,0.668583869934082
60,28.125,0.6623924374580383
61,34.375,0.6611313223838806
62,50.625,0.6704241633415222
63,40.875,0.67168790102005
64,30.375,0.6692689061164856
65,27.875,0.6584429144859314
66,46.75,0.669569194316864
67,40.625,0.6633464097976685
68,32.25,0.6626605987548828
69,31.25,0.6535631418228149
70,30.875,0.6617598533630371
71,31.875,0.6586282253265381
72,33.125,0.6636326909065247
73,27.25,0.6537632346153259
74,36.375,0.6589167714118958
75,51.75,0.665886640548706
76,46.375,0.6602889895439148
77,35.125,0.6450034379959106
78,42.625,0.6583903431892395
79,36.25,0.6545886993408203
80,44.375,0.6533514261245728
81,50.625,0.6545366644859314
82,45.5,0.6409060955047607
83,39.125,0.6436275243759155
84,38.5,0.6541228890419006
85,31.375,0.6547305583953857
86,37.375,0.6588517427444458
87,44.125,0.6567714214324951
88,34.125,0.6509860754013062
89,29.25,0.6429582238197327
90,35.125,0.6404030323028564
91,47.875,0.644680917263031
92,32.0,0.6429333686828613
93,35.625,0.6440368294715881
94,47.5,0.6414290070533752
95,36.875,0.6403723955154419
96,39.25,0.6413502097129822
97,33.125,0.6325927972793579
98,51.0,0.6429977416992188
99,39.75,0.6403785347938538
100,45.125,0.6420490741729736
