epoch,reward,entropy
0,18.5,0.6825830936431885
1,17.25,0.6827703714370728
2,21.875,0.6844145655632019
3,25.625,0.6821684241294861
4,19.0,0.6825336217880249
5,25.5,0.682654857635498
6,25.25,0.6825677156448364
7,26.0,0.6842288970947266
8,19.375,0.6819131374359131
9,24.25,0.6847654581069946
10,21.0,0.6825965046882629
11,27.0,0.6846835613250732
12,23.125,0.6824826598167419
13,25.125,0.6868688464164734
14,38.125,0.683574378490448
15,27.25,0.683236300945282
16,29.75,0.6848713755607605
17,29.875,0.6862475275993347
18,30.5,0.6854357123374939
19,28.875,0.6850376725196838
20,30.875,0.6866557598114014
21,18.75,0.6875562071800232
22,33.0,0.6854541301727295
23,38.125,0.6851195693016052
24,31.375,0.6846733093261719
25,29.625,0.686538815498352
26,21.625,0.6768509745597839
27,28.625,0.6801654696464539
28,32.75,0.6831105947494507
29,26.75,0.6741423010826111
30,29.125,0.6759588122367859
31,23.5,0.678362250328064
32,24.5,0.6782389879226685
33,25.875,0.676266610622406
34,27.875,0.6757654547691345
35,27.5,0.6786088347434998
36,33.625,0.678033709526062
37,21.75,0.6684784293174744
38,29.625,0.6753672957420349
39,29.375,0.6715690493583679
40,21.375,0.6646872162818909
41,44.625,0.6715284585952759
42,33.0,0.6679033637046814
43,30.5,0.6710226535797119
44,30.375,0.6686317324638367
45,30.625,0.6743910312652588
46,21.125,0.6611429452896118
47,40.625,0.6674109697341919
48,42.0,0.6662886738777161
49,35.625,0.6667087078094482
50,34.125,0.6616569757461548
51,31.0,0.6636988520622253
52,48.0,0.6679589152336121
53,54.5,0.6713497042655945
54,35.375,0.6588096618652344
55,29.25,0.654129683971405
56,39.0,0.6514292359352112
57,35.375,0.6557928919792175
58,33.375,0.6500536799430847
59,44.25,0.6557172536849976
60,38.75,0.6553656458854675
61,32.75,0.6589475274085999
62,37.125,0.6538808941841125
63,37.75,0.652244508266449
64,36.5,0.6535859107971191
65,41.875,0.6451371312141418
66,49.875,0.6527993679046631
67,63.375,0.6542915105819702
68,27.375,0.6436247229576111
69,27.875,0.6356306672096252
70,50.25,0.6493163108825684
71,48.625,0.6463505029678345
72,41.0,0.6399872303009033
73,44.375,0.642121434211731
74,45.75,0.6457371115684509
75,53.875,0.63553786277771
76,33.375,0.634370744228363
77,34.0,0.6210216283798218
78,39.5,0.6297720074653625
79,52.125,0.6410549283027649
80,47.75,0.6444934010505676
81,46.0,0.6472035646438599
82,35.375,0.6281351447105408
83,44.125,0.6333585977554321
84,39.25,0.6288277506828308
85,59.75,0.6376152634620667
86,43.125,0.636568009853363
87,50.25,0.637762188911438
88,50.375,0.6314237117767334
89,46.0,0.6320443749427795
90,50.125,0.6274604797363281
91,56.625,0.6380625367164612
92,41.625,0.6189295649528503
93,62.125,0.6396581530570984
94,51.0,0.6263237595558167
95,55.5,0.6291996836662292
96,52.375,0.6255229711532593
97,45.75,0.6238512396812439
98,69.875,0.6219869256019592
99,65.25,0.6269218921661377
100,61.0,0.6184680461883545
101,65.0,0.6274246573448181
102,58.125,0.6168766021728516
103,58.125,0.6249437928199768
104,65.125,0.6274598240852356
105,62.25,0.6287376284599304
106,34.75,0.593187153339386
107,53.125,0.6259734034538269
108,54.0,0.6160580515861511
109,43.0,0.6231086850166321
110,47.625,0.6008141040802002
111,51.75,0.6016762852668762
112,71.5,0.6169500946998596
113,55.5,0.618986189365387
114,66.625,0.6183443665504456
115,60.875,0.6108604073524475
116,47.125,0.6065487861633301
117,56.0,0.6173259615898132
118,71.75,0.6176584959030151
119,58.875,0.6175559163093567
120,67.875,0.6088064312934875
121,51.875,0.6161705851554871
122,65.25,0.6145021915435791
123,75.875,0.6239732503890991
124,69.75,0.6087767481803894
125,74.125,0.6163028478622437
126,63.25,0.6038310527801514
127,72.625,0.609128475189209
128,71.25,0.6158284544944763
129,56.75,0.5990750193595886
130,73.5,0.607854962348938
131,50.875,0.5972750782966614
132,67.375,0.6088525056838989
133,59.25,0.6013932228088379
134,72.5,0.6079363822937012
135,91.125,0.6094484329223633
136,81.875,0.6178267598152161
137,76.875,0.6066506505012512
138,76.875,0.6068421602249146
139,72.875,0.6098955273628235
140,62.875,0.6078124642372131
141,70.75,0.6071574687957764
142,71.25,0.6079830527305603
143,83.125,0.602315366268158
144,74.25,0.5982247591018677
145,85.125,0.606575608253479
146,83.375,0.6067836880683899
147,90.375,0.6037819385528564
148,102.5,0.6030045747756958
149,91.125,0.5972644686698914
150,108.625,0.6050290465354919
151,92.75,0.599560022354126
152,82.5,0.6025034785270691
153,94.875,0.6036882400512695
154,100.25,0.5979758501052856
155,90.0,0.5916033387184143
156,83.75,0.5865508317947388
157,119.5,0.6072947978973389
158,104.375,0.6021950840950012
159,83.875,0.5940095782279968
160,107.75,0.5987873077392578
161,113.375,0.5985333919525146
162,108.75,0.5969529151916504
163,89.875,0.5870896577835083
164,67.25,0.5842650532722473
165,118.25,0.6062585711479187
166,105.875,0.597870945930481
167,110.375,0.5978770852088928
168,121.125,0.5950721502304077
169,131.25,0.5997194647789001
170,131.25,0.5990476012229919
171,114.875,0.591228723526001
172,125.875,0.596936821937561
173,127.5,0.5981236100196838
174,128.125,0.5963687300682068
175,139.125,0.5932212471961975
176,95.25,0.5839552879333496
177,143.5,0.5899812579154968
178,142.875,0.5986953377723694
179,163.625,0.5884765386581421
180,104.5,0.5786130428314209
181,146.125,0.5949239134788513
182,123.375,0.5878453850746155
183,187.875,0.5913066267967224
184,131.25,0.5868145823478699
185,129.375,0.5850393772125244
186,127.25,0.5945573449134827
187,137.5,0.5887609720230103
188,177.0,0.5852009057998657
189,215.75,0.5912900567054749
190,128.75,0.5808686017990112
191,192.5,0.5957335829734802
192,169.0,0.584599494934082
193,147.125,0.5911855697631836
